Cell	ImmClassifier_prediction
cell_10803	L:B:PC
cell_10804	L:B
cell_10806	L:B
cell_10807	L:B
cell_10810	L:B
cell_10811	L:B
cell_10813	CD34
cell_10816	L:B
cell_10818	L:B:PC
cell_10825	L:B
cell_10836	L:B
cell_10844	L:B
cell_10849	L:B
cell_10854	L:B
cell_10858	L:B
cell_10859	L:B
cell_10861	L:B
cell_10862	L:B:PC
cell_10863	L:B:PC
cell_10870	L:B:PC
cell_10873	L:B
cell_10891	L:B
cell_10897	CD34
cell_10899	L:B
cell_10907	L:B
cell_10916	L:B
cell_10920	L:B
cell_10922	L:B:PC
cell_10929	L:B
cell_10935	L:B
cell_10936	L:B
cell_10944	L:B:PC
cell_10955	L:B
cell_10957	L:B
cell_10970	CD34
cell_10973	L:B
cell_10992	L:B
cell_11002	L:B
cell_11003	L:B:PC
cell_11004	L:B:PC
cell_11008	L:B
cell_11011	L:B:PC
cell_11016	L:B
cell_11028	CD34
cell_11037	L:B
cell_11038	L:B
cell_11043	L:B:PC
cell_11048	L:B
cell_11049	L:B
cell_11055	L:B:PC
cell_11059	L:B
cell_11063	L:B
cell_11065	L:B:PC
cell_11072	L:B:PC
cell_11076	L:B:PC
cell_11077	L:B:PC
cell_11078	L:B:PC
cell_11079	L:B:PC
cell_11090	L:B:PC
cell_11091	CD34
cell_11105	L:B
cell_11107	L:B
cell_11111	L:B
cell_11115	L:B
cell_11120	L:B:PC
cell_11121	L:B
cell_11127	L:B
cell_11129	L:B
cell_11131	L:B
cell_11133	L:B
cell_11144	L:B:PC
cell_11150	L:B:PC
cell_11155	L:B:PC
cell_11157	L:B
cell_11165	L:B
cell_11170	L:B:PC
cell_11171	L:B:PC
cell_11187	L:B:PC
cell_11192	L:B
cell_11196	L:B:PC
cell_11197	L:B
cell_11217	L:B
cell_11232	L:B:PC
cell_11234	CD34
cell_11246	L:B:PC
cell_11258	L:B:PC
cell_11262	L:B
cell_11265	L:B
cell_11271	L:B
cell_11276	CD34
cell_11278	L:B
cell_11280	L:B
cell_11290	L:B:PC
cell_11291	L:B
cell_11294	L:B
cell_11296	L:B
cell_11298	L:B
cell_11305	L:B:PC
cell_11316	L:B
cell_11317	L:B
cell_11318	L:B
cell_11319	L:B
cell_11322	L:B
cell_11329	L:B
cell_11331	L:B:PC
cell_11335	L:B
cell_11338	L:B:PC
cell_11344	CD34
cell_11349	L:B:PC
cell_11352	L:B:PC
cell_11353	L:B
cell_11361	L:B
cell_11364	L:B
cell_11378	L:B
cell_11380	L:B
cell_11395	L:B
cell_11401	L:B
cell_11408	L:B
cell_11410	L:B
cell_11411	L:B
cell_11414	L:B:PC
cell_11418	L:B
cell_11420	L:B:PC
cell_11422	L:B:PC
cell_11436	L:B:PC
cell_11440	L:B
cell_11443	L:B
cell_11444	L:B
cell_11448	L:B:PC
cell_11458	L:B
cell_11461	L:B
cell_11463	L:B
cell_11465	L:B
cell_11468	L:B
cell_11478	L:B
cell_11486	L:B
cell_11498	L:B:PC
cell_11501	L:B:PC
cell_11510	L:B:PC
cell_11511	L:B:PC
cell_11513	L:B
cell_11515	L:B:PC
cell_11517	L:B
cell_11518	CD34
cell_11522	L:B
cell_11526	L:B:PC
cell_11531	L:B:PC
cell_11533	L:B
cell_11541	L:B:PC
cell_11556	L:B:PC
cell_11557	L:B:PC
cell_11561	L:B:PC
cell_11562	L:B:PC
cell_11566	L:B
cell_11570	L:B
cell_11571	L:B:PC
cell_11572	CD34
cell_11575	L:B
cell_11576	L:B
cell_11590	L:B:PC
cell_11025	L:T:CD4:Treg
cell_11482	L:T:CD8:EM
cell_10790	L:NK
cell_10801	L:NK
cell_10893	L:NK
cell_10934	L:NK
cell_10948	L:NK
cell_10983	L:unconvT:gdT
cell_10986	L:NK
cell_11113	L:NK
cell_11160	L:NK
cell_11236	L:NK
cell_11425	L:NK
cell_11502	M:Mast
cell_11569	L:NK
cell_11586	L:NK
cell_10823	L:T:CD4:Naive
cell_10925	L:B
cell_11005	L:T:CD4:TRM
cell_11093	L:T:CD4:Treg
cell_11102	L:T:CD4:Naive
cell_11180	L:T:CD4:Naive
cell_11228	L:T:CD4:Naive
cell_11540	L:T:CD4:Naive
cell_11580	L:T:CD4:Naive
cell_10642	L:T:CD4:Treg
cell_10674	L:T:CD8:EM
cell_10819	L:T:CD4:Treg
cell_10828	L:T:CD4:Naive
cell_10833	L:T:CD4:EM
cell_10886	L:T:CD4:Treg
cell_10974	L:T:CD4:Treg
cell_11104	L:T:CD4:Naive
cell_11176	L:T:CD4:Naive
cell_11267	L:T:CD4:Treg
cell_11281	L:T:CD4:Treg
cell_11283	L:T:CD4:Treg
cell_11301	L:T:CD4:Naive
cell_11342	L:T:CD4:Treg
cell_11347	L:T:CD8:EM
cell_11356	L:B
cell_11397	L:T:CD4:EM
cell_11407	L:T:CD4:Naive
cell_11446	L:B
cell_11464	L:T:CD4:EM
cell_11466	L:T:CD4:Treg
cell_11530	L:T:CD4:EM
cell_10759	L:T:CD4:CM
cell_11010	L:T:CD8:Naive
cell_11386	L:T:CD4:Naive
cell_10841	M:Mono:mDC
cell_11306	L:NK
cell_11253	L:B
cell_10653	L:B
cell_10748	L:B
cell_10762	CD34
cell_10821	M:pDC
cell_11112	L:B:PC
cell_11264	M:pDC
cell_10712	L:T:CD4:Naive
cell_10963	L:T:CD4:Naive
cell_11116	L:T:CD4:CM
cell_11242	L:T:CD4:Treg
cell_11491	L:T:CD4:Treg
cell_11243	L:B
cell_10708	L:T:CD4:Naive
cell_10881	L:T:CD4:Naive
cell_11504	L:NK
cell_10703	L:B
cell_10910	L:B
cell_10958	L:B
cell_11613	L:T:CD4:Naive
cell_11638	L:T:CD4:Naive
cell_11643	L:T:CD4:Treg
cell_11666	L:T:CD4:Naive
cell_11720	L:T:CD4:CM
cell_11730	L:T:CD4:Naive
cell_11753	L:T:CD4:Tfh
cell_11784	L:T:CD4:Naive
cell_11802	L:T:CD4:Naive
cell_11803	L:T:CD4:Treg
cell_11804	L:T:CD4:Naive
cell_11807	L:T:CD4:Naive
cell_11811	L:T:CD4:Naive
cell_11824	L:T:CD4:Treg
cell_11839	L:T:CD4:Naive
cell_11857	L:T:CD4:Naive
cell_11862	L:T:CD4:Naive
cell_11870	L:T:CD4:Naive
cell_11902	L:T:CD4:Naive
cell_11944	L:T:CD8:Naive
cell_11965	L:T:CD4:Naive
cell_11968	L:T:CD4:Naive
cell_11988	L:T:CD4:CM
cell_12021	L:T:CD4:Naive
cell_12108	L:T:CD4:Naive
cell_12121	L:T:CD4:Naive
cell_12162	L:T:CD4:Naive
cell_12191	L:T:CD4:Naive
cell_12195	L:T:CD4:CM
cell_12196	L:T:CD4:Naive
cell_12198	L:T:CD4:Naive
cell_12199	L:T:CD4:Naive
cell_12259	L:T:CD4:Naive
cell_12272	L:T:CD4:Naive
cell_12286	L:T:CD4:Naive
cell_12290	L:T:CD4:Naive
cell_12299	L:T:CD4:Naive
cell_11593	L:T:CD4:CM
cell_11594	L:T:CD4:Naive
cell_11595	L:T:CD4:Naive
cell_11597	L:T:CD4:Naive
cell_11598	L:T:CD4:Naive
cell_11599	L:T:CD4:Naive
cell_11600	L:T:CD4:Naive
cell_11601	L:T:CD4:Naive
cell_11602	L:T:CD4:Naive
cell_11603	L:T:CD4:Naive
cell_11604	L:T:CD4:CM
cell_11605	L:T:CD4:Naive
cell_11606	L:T:CD4:Naive
cell_11607	L:T:CD4:Naive
cell_11610	L:T:CD4:Naive
cell_11611	L:T:CD4:Naive
cell_11615	L:T:CD4:Naive
cell_11617	L:T:CD4:Naive
cell_11618	L:T:CD4:Naive
cell_11620	L:T:CD4:Naive
cell_11621	L:T:CD4:Tfh
cell_11622	L:T:CD4:Naive
cell_11623	L:T:CD4:Naive
cell_11625	L:T:CD4:Naive
cell_11627	L:T:CD4:Naive
cell_11628	L:T:CD4:Naive
cell_11629	L:T:CD4:Naive
cell_11630	L:T:CD8:Naive
cell_11631	L:T:CD4:Naive
cell_11634	L:T:CD4:Naive
cell_11636	L:T:CD4:Naive
cell_11639	L:T:CD4:Naive
cell_11641	L:T:CD4:EM
cell_11642	L:T:CD4:Naive
cell_11644	L:T:CD4:Naive
cell_11646	L:T:CD4:Naive
cell_11649	L:T:CD4:Naive
cell_11650	L:T:CD4:Naive
cell_11651	L:T:CD4:Naive
cell_11652	L:T:CD4:Naive
cell_11653	L:T:CD4:Naive
cell_11654	L:T:CD4:Naive
cell_11655	L:T:CD4:Naive
cell_11656	L:T:CD4:Naive
cell_11657	L:T:CD4:Naive
cell_11659	L:T:CD4:Naive
cell_11661	L:T:CD4:Naive
cell_11662	L:T:CD4:Naive
cell_11664	L:T:CD4:Naive
cell_11665	L:T:CD4:CM
cell_11667	L:T:CD4:Naive
cell_11668	L:T:CD4:Naive
cell_11669	L:T:CD4:Naive
cell_11670	L:T:CD4:Naive
cell_11672	L:T:CD4:Naive
cell_11673	L:T:CD4:Naive
cell_11674	L:T:CD4:Naive
cell_11678	L:T:CD4:Naive
cell_11679	L:B
cell_11680	L:T:CD4:Naive
cell_11686	L:T:CD4:Naive
cell_11687	L:T:CD4:Naive
cell_11688	L:T:CD4:Naive
cell_11689	L:T:CD4:Naive
cell_11691	L:T:CD4:Naive
cell_11692	L:T:CD4:Naive
cell_11693	L:T:CD4:Treg
cell_11694	L:T:CD4:Naive
cell_11696	L:T:CD4:Naive
cell_11697	L:T:CD4:Naive
cell_11699	L:T:CD4:CM
cell_11700	L:T:CD4:EM
cell_11701	L:T:CD4:CM
cell_11702	L:B
cell_11703	L:T:CD4:Naive
cell_11704	L:T:CD4:Naive
cell_11705	L:T:CD4:Naive
cell_11707	L:T:CD4:Naive
cell_11710	L:T:CD4:Naive
cell_11712	L:T:CD4:Naive
cell_11713	L:T:CD4:Naive
cell_11714	L:T:CD4:Naive
cell_11717	L:T:CD4:Naive
cell_11718	L:T:CD4:Naive
cell_11719	L:T:CD4:Naive
cell_11721	L:T:CD4:Naive
cell_11722	L:T:CD4:Naive
cell_11723	L:T:CD4:EM
cell_11724	L:T:CD4:Naive
cell_11725	L:T:CD4:Naive
cell_11727	L:T:CD4:Naive
cell_11728	L:T:CD4:Naive
cell_11729	L:T:CD4:Naive
cell_11732	L:T:CD4:Naive
cell_11733	L:T:CD4:Naive
cell_11734	L:T:CD4:EM
cell_11735	L:T:CD4:Naive
cell_11736	L:T:CD4:Naive
cell_11738	L:T:CD4:CM
cell_11739	L:T:CD4:Naive
cell_11740	L:T:CD4:CM
cell_11742	L:T:CD4:Treg
cell_11745	L:T:CD4:Naive
cell_11747	L:T:CD4:Naive
cell_11750	L:T:CD4:CM
cell_11754	L:T:CD4:EM
cell_11757	L:T:CD4:Naive
cell_11758	L:T:CD4:Naive
cell_11759	L:T:CD4:Naive
cell_11761	L:T:CD4:Naive
cell_11762	L:T:CD4:Naive
cell_11763	L:T:CD4:Naive
cell_11769	L:T:CD4:Naive
cell_11770	L:T:CD4:Naive
cell_11771	L:T:CD4:CM
cell_11772	L:T:CD4:Naive
cell_11773	L:T:CD4:Naive
cell_11775	L:T:CD4:Naive
cell_11779	L:T:CD4:Naive
cell_11781	L:T:CD4:CM
cell_11782	L:T:CD4:CM
cell_11786	L:T:CD4:Naive
cell_11787	L:T:CD4:Naive
cell_11788	L:T:CD4:Naive
cell_11793	L:T:CD4:CM
cell_11794	L:T:CD4:Naive
cell_11795	L:T:CD4:Naive
cell_11796	L:T:CD4:Naive
cell_11797	L:T:CD4:Naive
cell_11798	L:T:CD4:CM
cell_11800	L:T:CD4:EM
cell_11801	L:T:CD4:Naive
cell_11806	L:T:CD4:Naive
cell_11808	L:T:CD4:Treg
cell_11809	L:T:CD4:EM
cell_11813	L:T:CD4:Naive
cell_11815	L:T:CD4:Naive
cell_11816	L:T:CD4:Naive
cell_11819	L:T:CD4:Naive
cell_11820	L:T:CD4:Treg
cell_11822	L:T:CD4:Naive
cell_11825	L:T:CD4:Naive
cell_11826	L:T:CD4:Naive
cell_11828	L:T:CD4:Naive
cell_11829	L:T:CD4:Naive
cell_11835	L:T:CD4:Naive
cell_11836	L:T:CD4:Naive
cell_11838	L:T:CD4:Naive
cell_11844	L:T:CD4:Naive
cell_11845	L:T:CD4:Naive
cell_11846	L:T:CD4:Naive
cell_11847	L:T:CD4:EM
cell_11848	L:T:CD4:Naive
cell_11851	L:T:CD4:Naive
cell_11852	L:T:CD4:Naive
cell_11853	L:T:CD8:Naive
cell_11855	L:T:CD4:Naive
cell_11861	L:T:CD4:Naive
cell_11864	L:T:CD4:Naive
cell_11865	L:T:CD4:Naive
cell_11866	L:T:CD4:Naive
cell_11867	L:T:CD4:Naive
cell_11868	L:T:CD4:Naive
cell_11869	L:T:CD4:Naive
cell_11872	L:T:CD4:Naive
cell_11876	L:T:CD4:Naive
cell_11878	L:T:CD4:Naive
cell_11879	L:T:CD4:Naive
cell_11880	L:T:CD4:Naive
cell_11883	L:T:CD4:Naive
cell_11885	L:T:CD4:Naive
cell_11886	L:T:CD4:Naive
cell_11889	L:T:CD4:Naive
cell_11892	L:T:CD4:Naive
cell_11894	L:T:CD4:EM
cell_11899	L:T:CD4:Naive
cell_11901	L:T:CD4:Naive
cell_11903	L:T:CD4:Naive
cell_11904	L:T:CD4:Naive
cell_11905	L:T:CD4:Naive
cell_11907	L:T:CD4:CM
cell_11909	L:T:CD4:Naive
cell_11911	L:T:CD4:EM
cell_11912	L:T:CD4:CM
cell_11913	L:T:CD4:Naive
cell_11914	L:T:CD4:Naive
cell_11915	L:T:CD4:Naive
cell_11916	L:T:CD4:EM
cell_11919	L:T:CD4:Naive
cell_11920	L:T:CD4:Naive
cell_11921	L:T:CD4:Naive
cell_11922	L:T:CD4:Naive
cell_11925	L:T:CD4:Naive
cell_11926	L:B
cell_11929	L:T:CD4:Naive
cell_11930	L:T:CD4:Naive
cell_11931	L:T:CD4:Treg
cell_11933	L:T:CD4:Naive
cell_11935	L:T:CD4:Naive
cell_11936	L:T:CD4:Naive
cell_11939	L:T:CD4:Naive
cell_11941	L:T:CD8:Naive
cell_11942	L:T:CD4:Naive
cell_11947	L:T:CD4:Naive
cell_11948	L:T:CD4:Naive
cell_11949	L:T:CD4:Naive
cell_11953	L:T:CD4:CM
cell_11954	L:T:CD4:Naive
cell_11957	L:T:CD4:Naive
cell_11958	L:T:CD4:Naive
cell_11959	L:T:CD4:CM
cell_11963	L:T:CD4:Naive
cell_11964	L:T:CD4:CM
cell_11966	L:T:CD4:Naive
cell_11967	L:T:CD4:Naive
cell_11973	L:T:CD4:Naive
cell_11975	L:T:CD4:Naive
cell_11976	L:T:CD4:CM
cell_11977	L:T:CD4:EM
cell_11978	L:T:CD4:Naive
cell_11979	L:T:CD4:Naive
cell_11980	L:T:CD4:Naive
cell_11982	L:T:CD4:Naive
cell_11984	L:T:CD4:Naive
cell_11985	L:T:CD4:Naive
cell_11986	L:T:CD4:Naive
cell_11987	L:T:CD4:Naive
cell_11991	L:T:CD4:Naive
cell_11993	L:T:CD4:Naive
cell_11995	L:T:CD4:Naive
cell_11997	L:T:CD4:Naive
cell_11999	L:T:CD4:Naive
cell_12001	L:T:CD4:Naive
cell_12003	L:T:CD4:Naive
cell_12004	L:T:CD4:Naive
cell_12005	L:T:CD4:Naive
cell_12006	L:T:CD4:Naive
cell_12007	L:T:CD4:Naive
cell_12012	L:T:CD4:Naive
cell_12016	L:T:CD4:Naive
cell_12017	L:T:CD4:Naive
cell_12019	L:T:CD4:EM
cell_12022	L:T:CD4:Naive
cell_12023	L:T:CD4:Treg
cell_12024	L:T:CD4:Naive
cell_12025	L:T:CD4:Treg
cell_12027	L:T:CD4:Naive
cell_12028	L:T:CD4:Naive
cell_12031	L:T:CD4:Naive
cell_12032	L:T:CD4:Naive
cell_12035	L:T:CD4:Naive
cell_12037	L:T:CD4:Naive
cell_12038	L:T:CD4:CM
cell_12041	L:T:CD4:Naive
cell_12042	L:T:CD4:Naive
cell_12043	L:T:CD4:Naive
cell_12044	L:T:CD4:Naive
cell_12045	L:T:CD4:Naive
cell_12046	L:T:CD4:Naive
cell_12047	L:T:CD4:CM
cell_12048	L:T:CD4:Naive
cell_12050	L:T:CD4:CM
cell_12055	L:T:CD4:Naive
cell_12056	L:T:CD4:Naive
cell_12059	L:T:CD4:Naive
cell_12060	L:T:CD4:Naive
cell_12061	L:T:CD4:CM
cell_12062	L:T:CD4:Naive
cell_12064	L:T:CD4:Naive
cell_12065	L:T:CD4:CM
cell_12067	L:T:CD4:Naive
cell_12068	L:T:CD4:Naive
cell_12069	L:T:CD4:Treg
cell_12070	L:T:CD4:Naive
cell_12071	L:T:CD4:Naive
cell_12072	L:T:CD4:Naive
cell_12074	L:T:CD4:Naive
cell_12077	L:T:CD4:Naive
cell_12079	L:T:CD4:Naive
cell_12080	L:T:CD4:Naive
cell_12081	L:T:CD4:Naive
cell_12082	L:T:CD4:Naive
cell_12083	L:T:CD4:Naive
cell_12085	L:T:CD4:Naive
cell_12087	L:T:CD4:Naive
cell_12088	L:T:CD4:EM
cell_12090	L:T:CD4:EM
cell_12091	L:T:CD4:Naive
cell_12093	L:T:CD4:Naive
cell_12095	L:T:CD4:Naive
cell_12096	L:T:CD4:CM
cell_12097	L:T:CD4:Naive
cell_12098	L:T:CD4:Naive
cell_12100	L:T:CD4:Naive
cell_12101	L:T:CD4:Naive
cell_12102	L:T:CD4:Naive
cell_12103	L:T:CD4:Naive
cell_12104	L:T:CD4:Naive
cell_12107	L:T:CD4:Naive
cell_12109	L:T:CD4:Naive
cell_12110	L:T:CD4:Naive
cell_12114	L:T:CD4:Naive
cell_12115	L:T:CD4:Naive
cell_12116	L:T:CD4:Naive
cell_12119	L:T:CD4:EM
cell_12122	L:T:CD4:EM
cell_12124	L:T:CD4:CM
cell_12125	L:T:CD4:Naive
cell_12126	L:T:CD4:Naive
cell_12128	L:T:CD4:Naive
cell_12130	L:T:CD4:Naive
cell_12132	L:T:CD4:Naive
cell_12133	L:T:CD4:Naive
cell_12136	L:T:CD4:Naive
cell_12139	L:T:CD4:Naive
cell_12141	L:T:CD4:Naive
cell_12143	L:T:CD4:Naive
cell_12145	L:T:CD4:Naive
cell_12146	L:T:CD4:Naive
cell_12147	L:T:CD4:Naive
cell_12148	L:T:CD4:Naive
cell_12149	L:T:CD4:Naive
cell_12150	L:T:CD4:Naive
cell_12151	L:T:CD4:Naive
cell_12153	L:T:CD4:Naive
cell_12154	L:T:CD4:Naive
cell_12157	L:T:CD4:Tfh
cell_12159	L:T:CD4:Naive
cell_12161	L:T:CD4:CM
cell_12164	L:T:CD4:Naive
cell_12165	L:T:CD4:Naive
cell_12168	L:T:CD4:Naive
cell_12169	L:T:CD4:Naive
cell_12170	L:T:CD4:Naive
cell_12171	L:T:CD4:Naive
cell_12174	L:T:CD4:Naive
cell_12176	L:T:CD4:Naive
cell_12177	L:T:CD4:Naive
cell_12178	L:T:CD4:Naive
cell_12179	L:T:CD4:Naive
cell_12180	L:T:CD4:CM
cell_12181	L:T:CD4:Naive
cell_12182	L:T:CD4:CM
cell_12185	L:T:CD4:Naive
cell_12186	L:T:CD4:Naive
cell_12189	L:T:CD4:Naive
cell_12190	L:T:CD4:Naive
cell_12192	L:T:CD4:Naive
cell_12193	L:T:CD4:Tfh
cell_12194	L:T:CD4:CM
cell_12200	L:T:CD4:Naive
cell_12201	L:T:CD4:Naive
cell_12203	L:T:CD4:Naive
cell_12204	L:T:CD4:Naive
cell_12205	L:T:CD4:Naive
cell_12210	L:T:CD4:Naive
cell_12213	L:T:CD4:Naive
cell_12216	L:T:CD4:Naive
cell_12217	L:T:CD4:Naive
cell_12218	L:T:CD4:Naive
cell_12222	L:T:CD4:Naive
cell_12223	L:T:CD4:Naive
cell_12224	L:T:CD4:Naive
cell_12226	L:T:CD4:Naive
cell_12228	L:T:CD4:Naive
cell_12230	L:T:CD4:CM
cell_12235	L:T:CD4:Naive
cell_12236	L:T:CD4:Naive
cell_12237	L:T:CD4:Naive
cell_12240	L:T:CD4:Naive
cell_12241	L:T:CD4:Naive
cell_12242	L:T:CD4:Naive
cell_12245	L:T:CD4:EM
cell_12246	L:T:CD4:Naive
cell_12247	L:T:CD4:Naive
cell_12248	L:T:CD4:Naive
cell_12249	L:T:CD4:Naive
cell_12251	L:T:CD4:Naive
cell_12252	L:T:CD4:Naive
cell_12253	L:T:CD4:Naive
cell_12255	L:T:CD4:Naive
cell_12257	L:T:CD4:Naive
cell_12260	L:T:CD4:Naive
cell_12262	L:T:CD4:Naive
cell_12267	L:T:CD4:Naive
cell_12269	L:T:CD4:Naive
cell_12273	L:T:CD4:Naive
cell_12274	L:T:CD4:Naive
cell_12275	L:T:CD4:Naive
cell_12276	L:T:CD4:Naive
cell_12277	L:T:CD4:Naive
cell_12280	L:T:CD4:Naive
cell_12281	L:T:CD4:Naive
cell_12282	L:T:CD4:EM
cell_12283	L:T:CD4:Naive
cell_12284	L:T:CD4:Naive
cell_12285	L:T:CD4:EM
cell_12289	L:T:CD4:Naive
cell_12291	L:T:CD4:Naive
cell_12293	L:T:CD4:Naive
cell_12295	L:T:CD4:Naive
cell_12297	L:T:CD4:Naive
cell_12298	L:T:CD4:Naive
cell_12300	L:T:CD4:Naive
cell_12301	L:T:CD4:Naive
cell_12302	L:T:CD4:Naive
cell_12304	L:T:CD4:Naive
cell_12308	L:T:CD4:Naive
cell_12309	L:T:CD4:EM
cell_12311	L:T:CD4:Naive
cell_12313	L:T:CD4:Naive
cell_12314	L:T:CD4:Naive
cell_12315	L:T:CD8:Naive
cell_12316	L:T:CD4:Naive
cell_12319	L:T:CD4:Naive
cell_12320	L:T:CD4:CM
cell_12112	L:T:CD4:CM
cell_12156	L:T:CD4:CM
cell_12207	L:T:CD4:EM
cell_12183	L:T:CD4:EM
cell_11592	L:B
cell_11635	L:T:CD4:Naive
cell_11637	L:T:CD8:EM
cell_11812	L:B
cell_11827	L:T:CD8:EM
cell_11843	L:T:CD4:Treg
cell_11874	L:T:CD8:EM
cell_11943	L:T:CD8:EM
cell_11996	L:T:CD4:Tfh
cell_12008	L:T:CD8:CM
cell_12014	L:T:CD8:EM
cell_12039	L:T:CD4:Treg
cell_12054	L:T:CD8:CM
cell_12078	L:unconvT:gdT
cell_12086	L:T:CD8:EM
cell_12089	L:T:CD8:EM
cell_12106	L:T:CD8:EM
cell_12172	L:T:CD8:CM
cell_12184	L:T:CD4:Naive
cell_12220	L:T:CD4:CM
cell_12227	L:T:CD8:EM
cell_12278	L:T:CD4:CM
cell_12317	L:T:CD4:Treg
cell_11596	L:B:PC
cell_11616	L:B
cell_11695	L:B:PC
cell_11698	L:B
cell_11708	L:B:PC
cell_11749	L:B:PC
cell_11841	L:B:PC
cell_11895	L:B
cell_11971	L:B
cell_11998	L:B
cell_12206	L:B:PC
cell_12219	L:B:PC
cell_12229	L:B:PC
cell_11612	L:B
cell_11614	L:B:PC
cell_11619	L:B
cell_11626	L:B:PC
cell_11632	L:B
cell_11633	L:B:PC
cell_11647	L:B:PC
cell_11648	L:B:PC
cell_11658	L:B:PC
cell_11660	L:B:PC
cell_11663	L:B
cell_11675	L:B:PC
cell_11676	CD34
cell_11681	L:B
cell_11683	L:B
cell_11684	L:B:PC
cell_11706	L:B:PC
cell_11709	L:B
cell_11711	L:B:PC
cell_11716	L:B:PC
cell_11726	L:B:PC
cell_11731	L:B:PC
cell_11743	L:B
cell_11744	L:B
cell_11748	CD34
cell_11751	L:B
cell_11755	L:B
cell_11756	CD34
cell_11760	L:B:PC
cell_11764	L:B
cell_11765	L:B
cell_11766	L:B
cell_11767	L:B:PC
cell_11774	L:B
cell_11776	L:B
cell_11777	CD34
cell_11780	CD34
cell_11783	L:B:PC
cell_11785	CD34
cell_11790	L:B
cell_11791	L:B
cell_11792	L:B
cell_11817	L:B:PC
cell_11818	L:B
cell_11831	L:B:PC
cell_11834	L:B:PC
cell_11837	L:B:PC
cell_11849	L:B:PC
cell_11854	L:B:PC
cell_11858	L:B:PC
cell_11859	L:B:PC
cell_11860	L:B:PC
cell_11871	L:B:PC
cell_11877	CD34
cell_11881	L:B
cell_11882	L:B
cell_11884	L:B:PC
cell_11887	L:B:PC
cell_11888	L:B
cell_11891	L:B:PC
cell_11897	L:B
cell_11898	L:B:PC
cell_11900	L:B
cell_11906	L:B:PC
cell_11910	L:B
cell_11917	L:B:PC
cell_11918	L:B:PC
cell_11923	L:B:PC
cell_11924	L:B:PC
cell_11928	L:B
cell_11932	L:B:PC
cell_11934	L:B
cell_11937	L:B:PC
cell_11940	L:B:PC
cell_11945	L:B
cell_11950	L:B
cell_11951	L:B:PC
cell_11952	L:B:PC
cell_11956	L:B:PC
cell_11961	L:B
cell_11962	CD34
cell_11970	L:B:PC
cell_11974	L:B:PC
cell_11983	L:B
cell_11989	L:B
cell_11990	L:B
cell_11992	L:B
cell_11994	L:B
cell_12000	L:B:PC
cell_12010	L:B:PC
cell_12013	L:B
cell_12015	L:B
cell_12018	L:B:PC
cell_12026	CD34
cell_12029	L:B
cell_12030	L:B:PC
cell_12033	L:B
cell_12034	L:B:PC
cell_12036	L:B:PC
cell_12040	L:B
cell_12049	L:B
cell_12052	L:B
cell_12053	L:B:PC
cell_12057	L:B:PC
cell_12058	L:B:PC
cell_12066	L:B:PC
cell_12073	L:B
cell_12076	L:B:PC
cell_12084	L:B
cell_12092	L:B
cell_12094	L:B:PC
cell_12099	CD34
cell_12111	L:B:PC
cell_12113	L:B:PC
cell_12117	CD34
cell_12120	CD34
cell_12123	L:B
cell_12127	L:B:PC
cell_12131	L:B
cell_12134	L:B
cell_12135	L:B
cell_12137	L:B
cell_12138	L:B
cell_12140	L:B:PC
cell_12142	L:B
cell_12152	L:B
cell_12155	L:B
cell_12158	L:B
cell_12160	L:B:PC
cell_12167	L:B:PC
cell_12173	L:B
cell_12175	L:B
cell_12188	L:B:PC
cell_12197	L:B
cell_12202	L:B:PC
cell_12208	CD34
cell_12211	L:B:PC
cell_12215	L:B
cell_12221	L:B
cell_12231	L:B
cell_12232	L:B
cell_12233	CD34
cell_12234	L:B:PC
cell_12238	L:B:PC
cell_12239	L:B:PC
cell_12243	L:B:PC
cell_12254	L:B
cell_12258	L:B
cell_12261	L:B
cell_12263	L:B
cell_12264	L:B
cell_12266	L:B
cell_12268	L:B:PC
cell_12270	L:B
cell_12271	L:B:PC
cell_12287	L:B:PC
cell_12288	L:B
cell_12292	L:B:PC
cell_12294	L:B:PC
cell_12296	CD34
cell_12305	L:B:PC
cell_12307	L:B:PC
cell_12312	L:B
cell_12318	CD34
cell_12279	L:T:CD4:EM
cell_11671	L:NK
cell_11690	L:NK
cell_11715	L:NK
cell_11768	L:NK
cell_11823	L:NK
cell_11896	L:NK
cell_11960	L:NK
cell_11972	L:NK
cell_12118	L:NK
cell_12163	L:NK
cell_12212	L:NK
cell_12214	L:NK
cell_11685	L:T:CD4:Naive
cell_11741	L:T:CD4:Naive
cell_11814	L:T:CD4:Treg
cell_11850	L:T:CD4:EM
cell_11938	L:T:CD4:EM
cell_11946	CD34
cell_12051	CD34
cell_12265	L:T:CD4:Treg
cell_11608	L:T:CD4:EM
cell_11624	L:T:CD4:Naive
cell_11746	L:T:CD4:Treg
cell_11778	L:T:CD4:Naive
cell_11832	L:T:CD4:Treg
cell_11833	L:T:CD4:Treg
cell_11840	L:T:CD4:Naive
cell_11842	L:B
cell_11873	L:T:CD4:Treg
cell_11875	L:T:CD4:EM
cell_11893	L:T:CD4:Naive
cell_11908	L:T:CD4:Naive
cell_11927	L:T:CD4:Treg
cell_11955	L:T:CD4:Naive
cell_11969	L:T:CD4:Treg
cell_12002	L:T:CD4:Treg
cell_12009	L:T:CD4:Naive
cell_12011	L:T:CD4:Naive
cell_12075	L:T:CD4:Tfh
