Cell	ImmClassifier_prediction
HNSCC26_P11_R_LN_A09_S297_comb	L:T:CD4:Treg
HNSCC26_P1_pri_E07_S151_comb	L:B
HNSCC26_P1_pri_G01_S169_comb	L:B
HNSCC25_P19_LN_D10_S238_comb	L:T:CD4:Treg
HNSCC26_P1_pri_E09_S153_comb	CD34
HNSCC26_P11_R_LN_A01_S289_comb	CD34
HNSCC26_P1_pri_C01_S121_comb	L:B
HNSCC26_P1_pri_E06_S150_comb	L:B
HNSCC26_P11_R_LN_H06_S378_comb	CD34
HNSCC26_P11_R_LN_A11_S299_comb	L:T:CD4:Treg
HNSCC26_P11_R_LN_D10_S334_comb	L:T:CD4:Treg
HNSCC26_P11_R_LN_C06_S318_comb	L:B
HNSCC26_P1_pri_D12_S144_comb	L:T:CD4:Treg
HNSCC26_P1_pri_F07_S163_comb	L:T:CD4:Treg
HNSCC26_P1_pri_B09_S117_comb	M:Mast
HNSCC26_P11_R_LN_D02_S326_comb	L:B
HNSCC26_P11_R_LN_H03_S375_comb	L:B
HNSCC25_P19_LN_B04_S208_comb	L:B:PC
HNSCC26_P1_pri_H01_S181_comb	L:T:CD4:Treg
HNSCC26_P11_R_LN_A02_S290_comb	L:B
HNSCC26_P11_R_LN_G12_S372_comb	L:B:PC
HNSCC25_P19_LN_G10_S274_comb	L:T:CD4:Treg
HNSCC25_P19_LN_F05_S257_comb	M:Mast
HNSCC26_P1_pri_D04_S136_comb	L:T:CD4:Treg
HNSCC26_P11_R_LN_H09_S381_comb	CD34
HNSCC26_P11_R_LN_F11_S359_comb	L:B
HNSCC26_P11_R_LN_E08_S344_comb	L:B
HNSCC25_P19_LN_B09_S213_comb	L:T:CD4:Treg
HNSCC25_P19_LN_E02_S242_comb	L:B
HNSCC26_P1_pri_C06_S126_comb	L:T:CD4:Treg
HNSCC26_P1_pri_H05_S185_comb	M:Mega
HNSCC25_P19_LN_A02_S194_comb	L:T:CD4:Treg
HNSCC26_P1_pri_F11_S167_comb	L:T:CD4:Ex
HNSCC26_P1_pri_A01_S97_comb	L:T:CD4:Treg
HNSCC26_P11_R_LN_D01_S325_comb	M:cDC
HNSCC25_P19_LN_E05_S245_comb	L:T:CD4:Treg
HNSCC26_P11_R_LN_H02_S374_comb	L:T:CD4:Treg
HNSCC25_P19_LN_A10_S202_comb	L:B
HNSCC25_P19_LN_C05_S221_comb	L:B:PC
HNSCC26_P1_pri_A05_S101_comb	L:B
HNSCC26_P11_R_LN_C07_S319_comb	L:B
HNSCC26_P11_R_LN_C09_S321_comb	L:T:CD4:TRM
HNSCC25_P19_LN_D05_S233_comb	L:B:PC
HNSCC25_P19_LN_H09_S285_comb	L:T:CD4:Treg
HNSCC25_P19_LN_E11_S251_comb	M:Mast
HNSCC25_P19_LN_F09_S261_comb	CD34
HNSCC25_P19_LN_C09_S225_comb	L:B:PC
HNSCC22_P4_A12_S12_comb	L:T:CD4:Treg
HNSCC25_P1_pri_C02_S26_comb	L:T:CD4:Treg
HNSCC24_P13_R_LN_D09_S141_comb	L:T:CD4:TRM
HNSCC22_P4_C04_S28_comb	L:T:CD4:Treg
HNSCC24_P13_R_LN_F03_S159_comb	L:T:CD4:Treg
HNSCC25_P1_pri_B09_S21_comb	L:B:PC
HNSCC22_P4_B03_S15_comb	L:T:CD4:Treg
HNSCC22_P2_pri_F01_S253_comb	L:B:PC
HNSCC22_P4_H06_S90_comb	L:B:PC
HNSCC22_P4_C05_S29_comb	L:B
HNSCC22_P4_H07_S91_comb	L:B
HNSCC24_P13_R_LN_B05_S113_comb	M:Mast
HNSCC22_P4_D03_S39_comb	L:T:CD4:Treg
HNSCC22_P2_pri_G06_S270_comb	L:B:PC
HNSCC25_P1_pri_C09_S33_comb	M:Mast
HNSCC25_P1_pri_G11_S83_comb	L:T:CD4:Treg
HNSCC25_P1_pri_G01_S73_comb	L:T:CD4:Treg
HNSCC24_P13_R_LN_F12_S168_comb	L:B:PC
HNSCC25_P1_pri_B05_S17_comb	L:T:CD4:Treg
HNSCC22_P4_C11_S35_comb	L:T:CD4:TRM
HNSCC24_P13_R_LN_A03_S99_comb	M:Mast
HNSCC22_P4_G10_S82_comb	L:T:CD4:Treg
HNSCC24_P13_R_LN_E12_S156_comb	L:T:CD4:Treg
HNSCC24_P25_L_LN_B12_S312_comb	L:B:PC
HNSCC22_P4_E06_S54_comb	M:cDC
HNSCC24_P13_R_LN_C09_S129_comb	L:T:CD4:Treg
HNSCC22_P2_pri_F09_S261_comb	L:T:CD4:Ex
HNSCC22_P4_H11_S95_comb	L:B:PC
HNSCC22_P4_E07_S55_comb	M:cDC
HNSCC22_P4_H10_S94_comb	L:T:CD4:Treg
HNSCC22_P2_pri_G08_S272_comb	L:T:CD4:Treg
HNSCC25_P1_pri_H04_S88_comb	M:Mast
HNSCC22_P2_pri_H04_S280_comb	L:B:PC
HNSCC25_P1_pri_C07_S31_comb	L:T:CD4:Treg
HNSCC22_P4_F05_S65_comb	L:T:CD4:TRM
HNSCC25_P1_pri_F01_S61_comb	M:pDC
HNSCC24_P25_L_LN_H11_S383_comb	L:T:CD4:Ex
HNSCC24_P13_R_LN_D11_S143_comb	L:T:CD4:Treg
HNSCC25_P1_pri_E10_S58_comb	M:Mast
HNSCC25_P1_pri_A06_S6_comb	L:B:PC
HNSCC22_P2_pri_B08_S212_comb	L:T:CD4:TRM
HNSCC25_P1_pri_C01_S25_comb	L:T:CD4:Treg
HNSCC24_P25_L_LN_D09_S333_comb	M:Mast
HNSCC24_P13_R_LN_H06_S186_comb	M:Mast
HNSCC24_P13_R_LN_C03_S123_comb	L:T:CD4:Treg
HNSCC24_P13_R_LN_G01_S169_comb	M:Mast
HNSCC22_P4_G07_S79_comb	L:T:CD4:Ex
HNSCC22_P2_pri_H12_S288_comb	M:Mast
HNSCC22_P4_G03_S75_comb	CD34
HNSCC25_P1_pri_E04_S52_comb	L:T:CD4:Treg
HNSCC25_P1_pri_H05_S89_comb	L:T:CD4:Treg
HNSCC25_P1_pri_F12_S72_comb	L:T:CD4:Treg
HNSCC25_P1_pri_A09_S9_comb	L:B:PC
HNSCC24_P13_R_LN_A04_S100_comb	L:T:CD4:Treg
HNSCC22_P4_G01_S73_comb	L:T:CD4:Treg
HNSCC24_P13_R_LN_E03_S147_comb	L:T:CD4:TRM
HNSCC22_P4_B02_S14_comb	M:Mast
HNSCC24_P13_R_LN_C02_S122_comb	L:T:CD4:TRM
HNSCC22_P4_D10_S46_comb	L:T:CD4:Treg
HNSCC24_P13_R_LN_G06_S174_comb	L:T:CD4:TRM
HNSCC25_P1_pri_E03_S51_comb	L:T:CD4:Treg
HNSCC24_P25_L_LN_G12_S372_comb	L:T:CD4:TRM
HNSCC22_P2_pri_D09_S237_comb	M:Mast
HNSCC24_P13_R_LN_B02_S110_comb	L:T:CD4:Ex
HNSCC24_P13_R_LN_G02_S170_comb	L:T:CD4:TRM
HNSCC24_P13_R_LN_F06_S162_comb	L:T:CD4:Treg
HNSCC24_P13_R_LN_D01_S133_comb	L:T:CD4:Treg
HNSCC24_P13_R_LN_A05_S101_comb	L:T:CD4:Treg
HNSCC22_P4_H09_S93_comb	CD34
HNSCC25_P1_pri_A05_S5_comb	L:T:CD4:TRM
HNSCC24_P25_L_LN_G05_S365_comb	L:T:CD4:Treg
HNSCC24_P13_R_LN_F08_S164_comb	M:Mast
HNSCC24_P13_R_LN_A06_S102_comb	L:T:CD4:Treg
HNSCC24_P13_R_LN_H02_S182_comb	L:T:CD4:Treg
HNSCC24_P13_R_LN_C12_S132_comb	L:T:CD4:Treg
HNSCC22_P4_C06_S30_comb	L:B:PC
HNSCC24_P25_L_LN_E06_S342_comb	L:T:CD4:TRM
HNSCC22_P4_D01_S37_comb	M:cDC
HNSCC22_P2_pri_A03_S195_comb	L:T:CD4:Treg
HNSCC25_P1_pri_B04_S16_comb	L:T:CD4:Treg
HNSCC25_P1_pri_G06_S78_comb	M:Mast
HNSCC25_P1_pri_B12_S24_comb	L:T:CD4:Treg
HNSCC25_P1_pri_E05_S53_comb	L:T:CD4:Treg
HNSCC24_P13_R_LN_D12_S144_comb	M:Mast
HNSCC22_P4_C12_S36_comb	L:T:CD4:TRM
HNSCC25_P1_pri_H12_S96_comb	L:T:CD4:Treg
HNSCC22_P4_G11_S83_comb	M:Mast
HNSCC22_P2_pri_E02_S242_comb	L:T:CD4:Treg
HNSCC24_P13_R_LN_C07_S127_comb	M:Mast
HNSCC22_P4_B11_S23_comb	CD34
HNSCC22_P4_B05_S17_comb	M:cDC
HNSCC22_P2_pri_D01_S229_comb	M:Mast
HNSCC25_P1_pri_D12_S48_comb	M:Mast
HNSCC24_P13_R_LN_F11_S167_comb	L:T:CD4:Treg
HNSCC24_P13_R_LN_E02_S146_comb	M:Mast
HNSCC25_P1_pri_A10_S10_comb	L:T:CD4:Treg
HNSCC22_P2_pri_B12_S216_comb	M:Neu
HNSCC24_P13_R_LN_E04_S148_comb	L:T:CD4:Treg
HNSCC24_P13_R_LN_E10_S154_comb	M:Mast
HNSCC22_P4_H02_S86_comb	L:T:CD4:Treg
HNSCC25_P1_pri_F06_S66_comb	L:T:CD4:Treg
HNSCC24_P25_L_LN_H06_S378_comb	M:Mega
HNSCC22_P4_B07_S19_comb	CD34
HNSCC22_P4_E12_S60_comb	L:T:CD4:Treg
HNSCC22_P2_pri_H05_S281_comb	L:T:CD4:Treg
HNSCC24_P13_R_LN_H08_S188_comb	M:Mast
HNSCC22_P2_pri_C09_S225_comb	M:cDC
HNSCC24_P13_R_LN_A02_S98_comb	M:Mast
HNSCC25_P1_pri_G10_S82_comb	L:T:CD4:Treg
HNSCC22_P4_A07_S7_comb	M:cDC
HNSCC25_P1_pri_F04_S64_comb	M:Ery
HNSCC24_P13_R_LN_A08_S104_comb	L:T:CD4:Ex
HNSCC22_P2_pri_C07_S223_comb	L:T:CD4:TRM
HNSCC24_P13_R_LN_H07_S187_comb	L:T:CD4:Treg
HNSCC24_P13_R_LN_G09_S177_comb	L:T:CD4:Treg
HNSCC22_P2_pri_B03_S207_comb	M:Mast
HNSCC22_P4_A09_S9_comb	CD34
HNSCC24_P13_R_LN_E07_S151_comb	L:T:CD4:Treg
HNSCC24_P13_R_LN_E01_S145_comb	L:T:CD4:TRM
HNSCC24_P13_R_LN_G10_S178_comb	L:T:CD4:TRM
HNSCC24_P13_R_LN_A07_S103_comb	L:B:PC
HNSCC22_P4_B09_S21_comb	M:Ery
HNSCC22_P2_pri_E07_S247_comb	L:B:PC
HNSCC24_P13_R_LN_C01_S121_comb	M:Mast
HNSCC22_P2_pri_D04_S232_comb	L:T:CD4:Ex
HNSCC22_P2_pri_F03_S255_comb	L:T:CD4:TRM
HNSCC22_P4_F11_S71_comb	L:T:CD4:Treg
HNSCC22_P4_A04_S4_comb	L:B:PC
HNSCC22_P4_C08_S32_comb	CD34
HNSCC25_P1_pri_B07_S19_comb	L:T:CD4:Treg
HNSCC22_P4_D04_S40_comb	CD34
HNSCC24_P13_R_LN_D05_S137_comb	L:T:CD4:Treg
HNSCC22_P2_pri_E10_S250_comb	L:B:PC
HNSCC22_P4_E08_S56_comb	CD34
HNSCC22_P4_F03_S63_comb	L:T:CD4:Treg
HNSCC22_P4_H12_S96_comb	M:cDC
HNSCC22_P4_D05_S41_comb	L:T:CD4:TRM
HNSCC22_P4_E03_S51_comb	M:cDC
HNSCC24_P13_R_LN_B11_S119_comb	L:T:CD4:Treg
HNSCC22_P4_D02_S38_comb	L:B
HNSCC22_P4_E10_S58_comb	CD34
HNSCC25_P1_pri_H07_S91_comb	L:T:CD4:Treg
HNSCC22_P4_F07_S67_comb	M:cDC
HNSCC22_P4_D12_S48_comb	L:B
HNSCC25_P1_pri_H09_S93_comb	L:T:CD4:TRM
HNSCC24_P13_R_LN_D07_S139_comb	L:B:PC
HNSCC24_P13_R_LN_F05_S161_comb	L:T:CD4:Treg
HNSCC22_P2_pri_E04_S244_comb	L:B
HNSCC25_P1_pri_F08_S68_comb	L:B:PC
HNSCC22_P4_B06_S18_comb	L:B
HNSCC25_P1_pri_F11_S71_comb	L:T:CD4:Treg
HNSCC22_P2_pri_G04_S268_comb	L:T:CD4:TRM
HNSCC22_P4_G02_S74_comb	L:T:CD4:Treg
HNSCC22_P2_pri_B09_S213_comb	M:Neu
HNSCC24_P13_R_LN_A09_S105_comb	L:T:CD4:Treg
HNSCC24_P13_R_LN_B09_S117_comb	M:Mast
HNSCC25_P1_pri_G08_S80_comb	L:B:PC
HNSCC22_P4_C10_S34_comb	L:T:CD4:Treg
HNSCC22_P2_pri_G05_S269_comb	L:T:CD4:TRM
HNSCC24_P13_R_LN_D10_S142_comb	L:T:CD4:Treg
HNSCC22_P4_H08_S92_comb	CD34
HNSCC24_P13_R_LN_F01_S157_comb	L:T:CD4:Treg
HNSCC22_P4_E11_S59_comb	L:T:CD4:Treg
HNSCC25_P1_pri_A11_S11_comb	L:T:CD4:Treg
HNSCC22_P2_pri_A05_S197_comb	M:Mast
HNSCC22_P4_C03_S27_comb	CD34
HNSCC24_P13_R_LN_B03_S111_comb	L:T:CD4:Ex
HNSCC25_P1_pri_H11_S95_comb	L:T:CD4:Treg
HNSCC22_P4_F09_S69_comb	M:cDC
HNSCC25_P1_pri_E11_S59_comb	L:T:CD4:Treg
HNSCC22_P2_pri_B06_S210_comb	L:T:CD4:TRM
HNSCC22_P4_A06_S6_comb	L:T:CD4:TRM
HNSCC24_P13_R_LN_H09_S189_comb	M:Mast
HNSCC22_P4_A08_S8_comb	L:T:CD4:TRM
HNSCC22_P2_pri_D11_S239_comb	M:cDC
HNSCC22_P4_B08_S20_comb	L:T:CD4:TRM
HNSCC22_P4_F08_S68_comb	L:T:CD4:Treg
HNSCC25_P1_pri_F02_S62_comb	L:T:CD4:TRM
HNSCC22_P4_F06_S66_comb	CD34
HNSCC25_P1_pri_G12_S84_comb	L:T:CD4:Treg
HNSCC22_P4_G09_S81_comb	L:B:PC
HNSCC24_P13_R_LN_C11_S131_comb	L:T:CD4:Treg
HNSCC22_P4_E09_S57_comb	M:cDC
HNSCC24_P13_R_LN_D06_S138_comb	L:T:CD4:Ex
HNSCC25_P1_pri_F03_S63_comb	L:T:CD4:Treg
HNSCC24_P13_R_LN_B12_S120_comb	L:T:CD4:Treg
HNSCC24_P13_R_LN_H01_S181_comb	L:T:CD4:TRM
HNSCC24_P13_R_LN_A12_S108_comb	L:T:CD4:Treg
HNSCC22_P4_D09_S45_comb	L:T:CD4:Treg
HNSCC22_P4_B12_S24_comb	CD34
HNSCC22_P4_F04_S64_comb	L:B:PC
HNSCC22_P4_A11_S11_comb	L:T:CD4:Treg
HNSCC25_P1_pri_F10_S70_comb	L:T:CD4:Treg
HNSCC24_P13_R_LN_G07_S175_comb	L:T:CD4:TRM
HNSCC22_P4_D08_S44_comb	CD34
HNSCC22_P2_pri_C01_S217_comb	L:B
HNSCC22_P2_pri_H07_S283_comb	L:T:CD4:Treg
HNSCC24_P13_R_LN_E08_S152_comb	M:Mast
HNSCC22_P4_E02_S50_comb	M:cDC
HNSCC24_P13_R_LN_B06_S114_comb	M:Mast
HNSCC24_P13_R_LN_E11_S155_comb	L:T:CD4:TRM
HNSCC24_P13_R_LN_B04_S112_comb	L:T:CD4:Treg
HNSCC22_P4_D07_S43_comb	L:T:CD4:Treg
HNSCC24_P13_R_LN_C08_S128_comb	L:T:CD4:Treg
HNSCC25_P1_pri_G07_S79_comb	L:T:CD4:Treg
HNSCC22_P2_pri_C12_S228_comb	L:T:CD4:Treg
HNSCC25_P1_pri_G03_S75_comb	L:T:CD4:Treg
HNSCC24_P13_R_LN_B07_S115_comb	L:T:CD4:TRM
HNSCC24_P25_L_LN_G11_S371_comb	L:T:CD4:Treg
HNSCC22_P2_pri_F11_S263_comb	L:T:CD4:Treg
HNSCC22_P2_pri_C08_S224_comb	L:T:CD4:TRM
HNSCC22_P4_F01_S61_comb	L:T:CD4:Treg
HNSCC22_P2_pri_E09_S249_comb	M:cDC
HNSCC22_P2_pri_B05_S209_comb	M:Mast
HNSCC22_P4_D11_S47_comb	L:T:CD4:Treg
HNSCC22_P2_pri_D07_S235_comb	L:T:CD4:TRM
HNSCC22_P4_C09_S33_comb	L:T:CD4:Treg
HNSCC25_P1_pri_G05_S77_comb	L:T:CD4:Treg
HNSCC22_P4_C07_S31_comb	CD34
HNSCC25_P1_pri_C03_S27_comb	L:T:CD4:Treg
HNSCC25_P1_pri_F05_S65_comb	M:pDC
HNSCC22_P4_H04_S88_comb	L:T:CD4:Treg
HNSCC22_P4_G05_S77_comb	L:T:CD4:Treg
HNSCC22_P4_B04_S16_comb	L:T:CD4:TRM
HNSCC24_P13_R_LN_A10_S106_comb	M:Mast
HNSCC25_P1_pri_C10_S34_comb	L:B:PC
HNSCC22_P4_E04_S52_comb	L:B
HNSCC22_P4_A03_S3_comb	M:cDC
HNSCC24_P13_R_LN_H04_S184_comb	L:T:CD4:Treg
HNSCC22_P4_F02_S62_comb	M:cDC
HNSCC22_P4_F10_S70_comb	L:T:CD4:Treg
HNSCC24_P13_R_LN_F02_S158_comb	L:T:CD4:Treg
HNSCC24_P13_R_LN_E05_S149_comb	L:T:CD4:TRM
HNSCC24_P13_R_LN_E09_S153_comb	L:T:CD4:Ex
HNSCC22_P2_pri_C03_S219_comb	M:Mast
HNSCC24_P25_L_LN_E10_S346_comb	M:Eos
HNSCC25_P1_pri_H01_S85_comb	M:Ery
HNSCC22_P2_pri_F08_S260_comb	L:T:CD4:TRM
HNSCC22_P4_B01_S13_comb	M:cDC
HNSCC25_P1_pri_E02_S50_comb	L:T:CD4:Ex
HNSCC22_P4_B10_S22_comb	L:T:CD4:TRM
HNSCC25_P1_pri_D03_S39_comb	CD34
HNSCC22_P2_pri_E11_S251_comb	L:T:CD4:TRM
HNSCC24_P13_R_LN_G03_S171_comb	M:Mast
HNSCC20_P15_LN_B04_S208_comb	CD34
HNSCC20_P15_LN_C10_S226_comb	M:Ery
HNSCC20_P15_LN_G05_S269_comb	CD34
HNSCC20_P15_LN_E01_S241_comb	CD34
HNSCC20_P15_LN_F01_S253_comb	L:T:CD4:Treg
HNSCC20_P15_LN_C03_S219_comb	L:B:PC
HNSCC20_P15_LN_F04_S256_comb	CD34
HNSCC20_P15_LN_G03_S267_comb	L:T:CD4:Ex
HNSCC20_P15_LN_D04_S232_comb	CD34
HNSCC20_P15_LN_A10_S202_comb	L:T:CD4:Ex
HNSCC20_P15_LN_H04_S280_comb	CD34
HNSCC20_P5_pri_F10_S70_comb	L:T:CD4:Treg
HNSCC20_P5_pri_F02_S62_comb	L:T:CD4:Treg
HNSCC20_P15_LN_A02_S194_comb	CD34
HNSCC20_P5_pri_E04_S52_comb	L:T:CD4:Treg
HNSCC20_P15_LN_E10_S250_comb	CD34
HNSCC20_P5_pri_H07_S91_comb	CD34
HNSCC20_P15_LN_G02_S266_comb	L:T:CD4:TRM
HNSCC20_P15_LN_E07_S247_comb	L:T:CD4:Naive
HNSCC20_P5_pri_D03_S39_comb	CD34
HNSCC20_P5_pri_G09_S81_comb	CD34
HNSCC20_P5_pri_H03_S87_comb	CD34
HNSCC20_P15_LN_D03_S231_comb	L:T:CD4:Naive
HNSCC20_P5_pri_B09_S21_comb	CD34
HNSCC20_P5_pri_G05_S77_comb	CD34
HNSCC20_P5_pri_D05_S41_comb	L:T:CD4:Treg
HNSCC20_P5_pri_C12_S36_comb	L:T:CD4:Treg
HNSCC20_P15_LN_D01_S229_comb	M:Ery
HNSCC20_P15_LN_D08_S236_comb	L:T:CD4:Treg
HNSCC20_P5_pri_D08_S44_comb	L:T:CD4:TRM
HNSCC20_P5_pri_G02_S74_comb	L:B:PC
HNSCC20_P5_pri_B02_S14_comb	L:T:CD4:Ex
HNSCC20_P5_pri_C03_S27_comb	L:T:CD4:Treg
HNSCC20_P15_LN_E09_S249_comb	CD34
HNSCC20_P15_LN_B12_S216_comb	L:T:CD4:Treg
HNSCC20_P5_pri_A09_S9_comb	CD34
HNSCC20_P15_LN_B10_S214_comb	CD34
HNSCC20_P5_pri_A07_S7_comb	L:T:CD4:Treg
HNSCC20_P15_LN_G12_S276_comb	L:B:PC
HNSCC20_P5_pri_A08_S8_comb	M:Ery
HNSCC20_P15_LN_H01_S277_comb	CD34
HNSCC20_P5_pri_G04_S76_comb	L:T:CD4:Treg
HNSCC20_P5_pri_C02_S26_comb	L:T:CD4:Ex
HNSCC20_P5_pri_C06_S30_comb	L:T:CD4:Treg
HNSCC20_P5_pri_D04_S40_comb	CD34
HNSCC20_P5_pri_D12_S48_comb	CD34
HNSCC20_P15_LN_D07_S235_comb	M:Ery
HNSCC20_P15_LN_E05_S245_comb	CD34
HNSCC20_P5_pri_F01_S61_comb	L:B:PC
HNSCC20_P15_LN_A12_S204_comb	CD34
HNSCC20_P5_pri_F05_S65_comb	M:cDC
HNSCC20_P5_pri_B04_S16_comb	L:B
HNSCC20_P15_LN_F05_S257_comb	CD34
HNSCC20_P15_LN_F07_S259_comb	L:T:CD4:Treg
HNSCC20_P5_pri_B07_S19_comb	CD34
HNSCC20_P15_LN_H11_S287_comb	L:T:CD4:Treg
HNSCC20_P15_LN_F08_S260_comb	CD34
HNSCC20_P5_pri_F11_S71_comb	L:T:CD4:Treg
HNSCC20_P15_LN_A03_S195_comb	CD34
HNSCC20_P15_LN_H02_S278_comb	L:T:CD4:Treg
HNSCC20_P15_LN_B06_S210_comb	L:B:PC
HNSCC20_P15_LN_A06_S198_comb	L:T:CD4:Treg
HNSCC20_P15_LN_H10_S286_comb	L:T:CD4:Treg
HNSCC20_P5_pri_B11_S23_comb	L:T:CD4:TRM
HNSCC20_P5_pri_G06_S78_comb	L:T:CD4:Treg
HNSCC20_P15_LN_C09_S225_comb	L:T:CD4:Treg
HNSCC20_P5_pri_B03_S15_comb	L:T:CD4:Treg
HNSCC20_P15_LN_H03_S279_comb	M:Ery
HNSCC20_P5_pri_F07_S67_comb	L:T:CD4:Treg
HNSCC20_P5_pri_D02_S38_comb	CD34
HNSCC20_P15_LN_G08_S272_comb	L:T:CD4:Treg
HNSCC20_P15_LN_D12_S240_comb	L:T:CD4:Ex
HNSCC20_P5_pri_C01_S25_comb	L:T:CD4:Naive
HNSCC20_P15_LN_A07_S199_comb	CD34
HNSCC20_P15_LN_F03_S255_comb	L:T:CD4:Ex
HNSCC20_P15_LN_H05_S281_comb	L:T:CD4:Treg
HNSCC20_P15_LN_A04_S196_comb	CD34
HNSCC20_P15_LN_D10_S238_comb	L:T:CD4:Treg
HNSCC20_P5_pri_D10_S46_comb	CD34
HNSCC20_P15_LN_B11_S215_comb	CD34
HNSCC20_P5_pri_E08_S56_comb	M:Ery
HNSCC20_P15_LN_A01_S193_comb	CD34
HNSCC20_P5_pri_C04_S28_comb	L:T:CD4:Treg
HNSCC20_P15_LN_C04_S220_comb	CD34
HNSCC20_P15_LN_E06_S246_comb	CD34
HNSCC20_P15_LN_C01_S217_comb	CD34
HNSCC20_P5_pri_D06_S42_comb	L:T:CD4:Treg
HNSCC20_P5_pri_G11_S83_comb	CD34
HNSCC20_P15_LN_E08_S248_comb	L:T:CD4:Treg
HNSCC20_P15_LN_G01_S265_comb	L:T:CD4:Treg
HNSCC20_P15_LN_F12_S264_comb	CD34
HNSCC20_P15_LN_D06_S234_comb	M:Ery
HNSCC20_P15_LN_E12_S252_comb	L:T:CD4:TRM
HNSCC20_P5_pri_H05_S89_comb	L:T:CD4:Treg
HNSCC20_P15_LN_A05_S197_comb	CD34
HNSCC20_P5_pri_G08_S80_comb	L:T:CD4:Ex
HNSCC20_P5_pri_E03_S51_comb	L:T:CD4:Treg
HNSCC20_P15_LN_C11_S227_comb	CD34
HNSCC20_P5_pri_E02_S50_comb	L:T:CD4:Treg
HNSCC20_P5_pri_H09_S93_comb	L:T:CD4:TRM
HNSCC20_P5_pri_F08_S68_comb	L:T:CD4:Treg
HNSCC20_P15_LN_C06_S222_comb	L:T:CD4:Treg
HNSCC20_P5_pri_E06_S54_comb	L:T:CD4:TRM
HNSCC20_P15_LN_D09_S237_comb	CD34
HNSCC20_P5_pri_D07_S43_comb	CD34
HNSCC20_P5_pri_A12_S12_comb	L:T:CD4:Treg
HNSCC20_P5_pri_C10_S34_comb	M:Ery
HNSCC20_P15_LN_C12_S228_comb	CD34
HNSCC20_P15_LN_C08_S224_comb	L:T:CD4:Treg
HNSCC20_P15_LN_F10_S262_comb	L:T:CD4:Treg
HNSCC20_P15_LN_D02_S230_comb	CD34
HNSCC20_P15_LN_G04_S268_comb	CD34
HNSCC20_P15_LN_H08_S284_comb	CD34
HNSCC20_P5_pri_E07_S55_comb	L:T:CD4:Treg
HNSCC20_P5_pri_A01_S1_comb	CD34
HNSCC20_P15_LN_C05_S221_comb	L:T:CD4:Treg
HNSCC20_P5_pri_A04_S4_comb	L:B:PC
HNSCC20_P15_LN_E03_S243_comb	L:unconvT:gdT
HNSCC20_P5_pri_A03_S3_comb	M:Neu
HNSCC20_P15_LN_B05_S209_comb	L:T:CD4:Treg
HNSCC20_P15_LN_G11_S275_comb	CD34
HNSCC20_P15_LN_B07_S211_comb	M:Ery
HNSCC20_P15_LN_A08_S200_comb	CD34
HNSCC20_P15_LN_G06_S270_comb	L:T:CD4:Naive
HNSCC20_P15_LN_F06_S258_comb	L:T:CD4:TRM
HNSCC20_P5_pri_G10_S82_comb	M:cDC
HNSCC20_P15_LN_G07_S271_comb	L:T:CD4:Treg
HNSCC20_P15_LN_B01_S205_comb	L:T:CD4:Treg
HNSCC20_P15_LN_E02_S242_comb	L:T:CD4:Naive
HNSCC20_P5_pri_F06_S66_comb	CD34
HNSCC20_P5_pri_H11_S95_comb	CD34
HNSCC20_P5_pri_H04_S88_comb	CD34
HNSCC20_P5_pri_C07_S31_comb	CD34
HNSCC20_P15_LN_B08_S212_comb	L:T:CD4:Treg
HNSCC20_P5_pri_F04_S64_comb	CD34
HNSCC20_P5_pri_H01_S85_comb	L:B:PC
HNSCC20_P15_LN_E11_S251_comb	L:T:CD4:TRM
HNSCC20_P5_pri_H12_S96_comb	CD34
HNSCC20_P5_pri_G07_S79_comb	L:T:CD4:Treg
HNSCC20_P5_pri_B08_S20_comb	L:T:CD4:Treg
HNSCC20_P5_pri_B12_S24_comb	L:T:CD4:Treg
HNSCC20_P5_pri_D09_S45_comb	L:T:CD4:Treg
HNSCC20_P15_LN_G09_S273_comb	M:Ery
HNSCC20_P15_LN_F11_S263_comb	CD34
HNSCC20_P15_LN_C02_S218_comb	L:T:CD4:TRM
HNSCC20_P15_LN_C07_S223_comb	L:T:CD4:Ex
HNSCC20_P15_LN_H09_S285_comb	M:Ery
HNSCC20_P5_pri_D01_S37_comb	M:Mega
HNSCC20_P15_LN_H06_S282_comb	CD34
HNSCC20_P5_pri_E09_S57_comb	L:T:CD4:Treg
HNSCC20_P15_LN_G10_S274_comb	L:T:CD4:Ex
HNSCC20_P15_LN_H07_S283_comb	L:T:CD4:Treg
HNSCC20_P5_pri_A06_S6_comb	CD34
HNSCC20_P15_LN_B02_S206_comb	CD34
HNSCC20_P5_pri_B05_S17_comb	CD34
HNSCC20_P15_LN_A11_S203_comb	CD34
HNSCC20_P5_pri_D11_S47_comb	CD34
HNSCC20_P15_LN_D05_S233_comb	L:T:CD4:Ex
HNSCC20_P15_LN_H12_S288_comb	M:Ery
HNSCC20_P5_pri_E05_S53_comb	CD34
HNSCC20_P5_pri_E12_S60_comb	L:T:CD4:Treg
HNSCC20_P5_pri_G03_S75_comb	CD34
HNSCC20_P5_pri_B01_S13_comb	L:T:CD4:TRM
HNSCC20_P5_pri_A11_S11_comb	L:T:CD4:Naive
HNSCC20_P15_LN_E04_S244_comb	L:T:CD4:Ex
HNSCC20_P15_LN_D11_S239_comb	CD34
